id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,prima_valida,monto_valido,comision_valida,fecha_valida,ids_validos
11292,2025-09-12,593,23,6,12,1.90538,105.5,249341.85,True,True,True,True,True
11307,2025-03-29,2935,48,9,10,21481.0,38.1,20100.47,True,True,True,True,True
11327,2026-01-14,130,33,6,9,8609.0,18.32,12553.45,True,True,True,True,True
11330,2025-04-13,2857,13,2,11,0.0,,25462.33,True,True,True,True,True
11338,2025-01-26,702,9,3,10,1444.27,327.32,61108.17,True,True,True,True,True
11389,2026-02-17,51,59,4,12,1063.18,57.11,174385.7,True,True,True,True,True
11393,2025-02-18,2859,28,7,5,158611.0,,266863.04,True,True,True,True,True
11395,2025-12-25,1944,62,7,4,95699.0,216.38,25602.15,True,True,True,True,True
11401,2025-05-16,2190,46,2,11,187849.0,300.4,368398.68,True,True,True,True,True
11418,2026-01-20,2603,45,15,2,1.98763,495.39,389253.58,True,True,True,True,True
11449,2026-01-01,174,33,1,2,154114.0,,262555.95,True,True,True,True,True
11459,2026-01-28,2153,39,6,7,1.02707,80.49,90487.55,True,True,True,True,True
11470,2025-09-09,2342,61,4,4,389.21,,56235.24,True,True,True,True,True
11473,2025-09-05,62,14,2,6,134282.0,,241479.01,True,True,True,True,True
11490,2025-08-31,307,35,14,2,1549.64,,194390.54,True,True,True,True,True
11525,2025-07-28,2361,37,9,2,143878.0,174.43,59360.08,True,True,True,True,True
11529,2025-10-09,105,46,14,4,101995.0,171.37,75892.4,True,True,True,True,True
11533,2025-10-12,505,29,1,1,52058.0,54.21,46577.27,True,True,True,True,True
11536,2026-02-15,641,74,5,6,1.23116,94.82,175128.01,True,True,True,True,True
11555,2025-01-25,1544,20,11,12,1970.83,209.14,330256.25,True,True,True,True,True
11559,2025-11-28,1066,37,15,8,1.27484,149.28,49727.99,True,True,True,True,True
11598,2025-06-15,1538,53,1,9,81906.0,,68088.53,True,True,True,True,True
11603,2025-04-20,2492,27,9,7,43313.0,63.14,68004.98,True,True,True,True,True
11607,2025-11-20,2468,44,4,11,52184.0,,58168.55,True,True,True,True,True
11631,2025-09-18,2933,68,3,5,26723.0,24.77,22913.99,True,True,True,True,True
11641,2025-09-29,1157,71,2,7,106617.0,231.16,196282.19,True,True,True,True,True
11642,2025-09-12,362,65,6,11,96.44,,7639.55,True,True,True,True,True
11644,2025-03-05,1744,16,11,6,34840.0,66.3,58550.84,True,True,True,True,True
11655,2026-01-19,2292,45,2,7,156737.0,,81719.08,True,True,True,True,True
11720,2025-11-27,532,35,9,9,1009.17,239.95,87443.22,True,True,True,True,True
11730,2025-05-05,2775,35,6,2,1860.96,,357595.81,True,True,True,True,True
11771,2025-12-01,1,37,7,4,22299.0,34.66,13134.79,True,True,True,True,True
11776,2025-04-04,29,78,8,3,63508.0,106.34,58766.28,True,True,True,True,True
11787,2025-07-20,446,43,10,3,31252.0,28.41,20500.99,True,True,True,True,True
11790,2025-12-02,926,62,13,8,52697.0,,95530.66,True,True,True,True,True
11797,2025-11-07,926,67,15,2,1.49095,180.91,128048.62,True,True,True,True,True
11817,2025-03-02,2570,64,3,11,124159.0,,32249.22,True,True,True,True,True
11829,2025-10-05,3748,28,3,7,74724.0,135.51,130681.31,True,True,True,True,True
11846,2025-12-08,1760,56,5,10,115646.0,237.18,133541.14,True,True,True,True,True
11853,2025-03-16,1832,6,11,11,1.73449,306.4,269828.03,True,True,True,True,True
11854,2025-04-22,2456,33,2,1,46205.0,93.62,54871.22,True,True,True,True,True
11857,2026-01-29,2350,23,5,11,95122.0,173.33,56505.97,True,True,True,True,True
11866,2025-04-11,2180,60,7,3,79850.0,,136594.19,True,True,True,True,True
11880,2025-08-15,592,74,7,8,36472.0,489.68,18156.96,True,True,True,True,True
11884,2025-04-04,2116,15,5,1,186900.0,,312957.21,True,True,True,True,True
11903,2025-06-20,1200,9,13,9,1.31792,222.99,192163.24,True,True,True,True,True
11904,2025-10-18,2372,17,12,2,114.08,,17098.87,True,True,True,True,True
11918,2025-03-19,214,29,1,5,57568.0,,90774.7,True,True,True,True,True
11922,2025-10-24,2901,22,12,10,94048.0,151.9,37584.56,True,True,True,True,True
11951,2025-08-08,1885,15,3,7,1.51813,361.32,144448.27,True,True,True,True,True
11957,2025-12-09,1349,20,12,11,1128.44,104.2,90562.87,True,True,True,True,True
11962,2025-02-24,1720,3,11,9,62903.0,51.7,90128.77,True,True,True,True,True
11967,2025-02-24,1140,78,4,11,80243.0,,112319.82,True,True,True,True,True
11984,2026-01-08,251,76,13,3,66759.0,89.12,80706.26,True,True,True,True,True
11997,2025-10-13,503,71,4,6,385.54,37.06,41176.48,True,True,True,True,True
12021,2025-12-25,164,79,7,11,1513.35,107.26,222757.11,True,True,True,True,True
12034,2025-05-15,2123,6,1,3,34284.0,77.94,30290.56,True,True,True,True,True
12041,2025-09-30,2333,21,7,2,56573.0,118.69,24912.78,True,True,True,True,True
12057,2025-10-03,2223,35,2,6,79167.0,,124624.8,True,True,True,True,True
12072,2025-08-16,1207,20,14,11,162991.0,,78936.6,True,True,True,True,True
12074,2025-05-23,142,100,14,3,22994.0,,37377.01,True,True,True,True,True
12128,2025-02-06,2098,36,8,1,41890.0,,41130.31,True,True,True,True,True
12205,2025-03-22,972,31,3,4,7891.0,,4916.15,True,True,True,True,True
12211,2025-06-21,1456,15,4,6,114862.0,183.29,147349.76,True,True,True,True,True
12214,2025-06-28,1410,23,14,5,1985.78,310.82,93185.93,True,True,True,True,True
12219,2025-02-12,2710,14,15,11,1019.79,,37921.21,True,True,True,True,True
12232,2025-01-08,2655,51,5,12,59259.0,130.65,77555.24,True,True,True,True,True
12239,2025-09-24,2012,70,12,5,144967.0,,67066.93,True,True,True,True,True
12245,2025-06-05,736,36,1,1,15836.0,13.32,19444.04,True,True,True,True,True
12247,2025-01-27,2420,40,13,5,0.0,122.76,287000.33,True,True,True,True,True
12281,2025-05-29,1308,10,6,11,50392.0,72.72,30598.33,True,True,True,True,True
12284,2025-02-17,1031,61,4,5,58918.0,32.57,94211.32,True,True,True,True,True
12295,2026-02-07,1650,18,10,3,126446.0,,41040.0,True,True,True,True,True
12305,2025-08-09,492,53,14,8,188894.0,,143643.86,True,True,True,True,True
12314,2025-12-21,217,20,4,11,181411.0,380.38,228506.11,True,True,True,True,True
12330,2025-07-05,787,37,3,11,18063.0,,19860.25,True,True,True,True,True
12346,2025-06-13,2296,72,5,6,1777.3,,316130.47,True,True,True,True,True
12363,2025-03-23,1070,76,2,6,1.95838,,202860.74,True,True,True,True,True
12373,2025-11-07,2603,6,6,8,93098.0,224.69,60890.04,True,True,True,True,True
12443,2025-10-02,41,30,1,4,1567.54,,297659.82,True,True,True,True,True
12452,2025-10-22,885,27,7,5,0.0,338.84,252361.45,True,True,True,True,True
12456,2025-04-19,2705,94,9,12,1.06431,,99661.58,True,True,True,True,True
12510,2026-02-18,2257,63,14,3,239.4,274.91,27791.68,True,True,True,True,True
12546,2025-03-17,2127,31,9,5,1242.73,100.99,121441.23,True,True,True,True,True
12584,2025-12-13,2277,74,7,8,160733.0,155.92,313982.76,True,True,True,True,True
12590,2026-01-07,2090,61,9,7,91280.0,135.49,85627.04,True,True,True,True,True
12597,2025-06-11,105,23,14,8,156461.0,289.92,89715.33,True,True,True,True,True
12606,2025-04-03,2667,17,12,7,179.22,,6960.17,True,True,True,True,True
12608,2025-04-07,1162,50,2,5,540.56,,55401.96,True,True,True,True,True
12610,2025-02-20,2971,25,3,12,51871.0,92.41,18703.15,True,True,True,True,True
12619,2025-05-23,2987,58,7,6,102116.0,141.26,114147.65,True,True,True,True,True
12623,2025-06-10,2349,49,14,11,145907.0,347.5,280649.91,True,True,True,True,True
12638,2026-01-08,403,22,10,6,32844.0,,49237.44,True,True,True,True,True
12679,2025-09-12,1175,38,1,11,1688.41,251.17,34151.45,True,True,True,True,True
12705,2025-02-28,355,1,1,7,155069.0,,49648.11,True,True,True,True,True
12708,2025-01-28,2737,24,6,6,58375.0,,42583.23,True,True,True,True,True
12740,2025-08-30,1295,68,10,6,1.30874,81.58,200925.19,True,True,True,True,True
12755,2025-03-27,2358,37,7,3,0.0,,179396.06,True,True,True,True,True
12760,2025-03-19,1222,53,11,5,163178.0,338.55,89184.29,True,True,True,True,True
12776,2025-07-30,169,11,13,2,109788.0,175.69,208277.25,True,True,True,True,True
12782,2025-11-11,2711,80,3,9,193427.0,,356505.77,True,True,True,True,True
12816,2025-02-06,1745,56,9,7,154930.0,,236869.56,True,True,True,True,True
12819,2025-09-14,440,56,12,7,157149.0,238.67,133278.3,True,True,True,True,True
12876,2025-09-24,142,3,5,11,52632.0,58.74,16264.68,True,True,True,True,True
12895,2025-02-07,2830,61,8,9,185104.0,227.84,82472.4,True,True,True,True,True
12898,2025-11-10,2057,14,6,2,52429.0,51.26,31147.54,True,True,True,True,True
12930,2026-01-22,2616,2,13,6,72431.0,,60388.18,True,True,True,True,True
12950,2025-07-10,2256,25,9,12,1.55646,,111860.38,True,True,True,True,True
12967,2026-02-08,2538,21,7,7,11423.0,24.55,19950.47,True,True,True,True,True
12988,2026-02-12,2178,9,13,2,1.40765,,162952.85,True,True,True,True,True
12998,2025-09-20,1483,20,13,7,109609.0,263.83,23442.13,True,True,True,True,True
13021,2025-09-22,1247,64,12,2,96224.0,,183021.88,True,True,True,True,True
13046,2025-12-02,1722,12,7,4,638.15,,45109.78,True,True,True,True,True
13068,2025-10-28,2402,49,12,10,16663.0,40.98,7853.6,True,True,True,True,True
13084,2025-01-30,1597,26,10,2,131197.0,,81938.89,True,True,True,True,True
13119,2026-01-08,457,54,11,6,1708.47,134.31,273406.36,True,True,True,True,True
13149,2026-01-21,1023,24,11,5,142320.0,,163669.08,True,True,True,True,True
13180,2025-06-19,2218,6,4,12,158849.0,354.55,227323.13,True,True,True,True,True
13253,2025-10-20,586,37,15,3,181277.0,,209920.89,True,True,True,True,True
13303,2025-04-22,2567,44,13,4,126864.0,105.49,124915.39,True,True,True,True,True
13315,2025-07-15,1241,43,2,10,171508.0,110.01,200188.02,True,True,True,True,True
13325,2025-05-06,2932,65,8,10,1.85451,216.01,334597.01,True,True,True,True,True
13354,2025-03-09,2350,14,11,6,1044.75,,186767.51,True,True,True,True,True
13379,2025-02-11,1797,53,15,9,147439.0,367.77,184128.61,True,True,True,True,True
13381,2025-02-13,1065,20,12,8,109872.0,,88479.84,True,True,True,True,True
13394,2025-07-01,2520,78,1,4,100184.0,1221.87,35647.32,True,True,True,True,True
13402,2025-09-11,1865,1,6,9,40210.0,,10411.6,True,True,True,True,True
13406,2025-10-12,1511,1,5,10,1.95368,,382181.99,True,True,True,True,True
13413,2025-03-18,1865,5,7,4,465.27,,92474.59,True,True,True,True,True
13458,2025-11-04,2637,68,10,5,139880.0,,59869.38,True,True,True,True,True
13476,2025-12-05,2442,3,12,9,1655.7,367.52,159849.62,True,True,True,True,True
13489,2025-06-16,236,37,11,11,1.29538,84.35,56851.39,True,True,True,True,True
13510,2025-06-14,2377,75,1,5,76156.0,,72630.69,True,True,True,True,True
13511,2025-04-14,1394,37,5,9,163207.0,,305982.29,True,True,True,True,True
13521,2025-03-13,1682,54,12,8,184799.0,440.62,293343.81,True,True,True,True,True
13531,2026-01-31,3773,11,2,1,180241.0,,161990.33,True,True,True,True,True
13557,2025-09-30,1193,10,1,2,493.35,49.77,48598.7,True,True,True,True,True
13586,2025-01-07,1842,22,4,11,1.14717,,114362.19,True,True,True,True,True
13590,2025-05-01,532,35,10,11,78525.0,,145942.21,True,True,True,True,True
13598,2025-05-29,2697,62,3,3,1.36082,,72822.02,True,True,True,True,True
13604,2025-05-14,1550,53,11,3,132222.0,281.98,37174.0,True,True,True,True,True
13618,2025-12-17,451,78,8,10,106825.0,,150735.85,True,True,True,True,True
13625,2025-10-04,742,41,1,2,134626.0,,259127.91,True,True,True,True,True
13630,2025-11-18,2819,39,12,8,83043.0,,60105.99,True,True,True,True,True
13633,2025-07-08,3577,74,14,1,189.69,,9549.89,True,True,True,True,True
13669,2025-03-19,1083,58,8,2,1289.25,199.86,236429.21,True,True,True,True,True
13671,2025-10-24,970,11,8,5,35087.0,,27971.61,True,True,True,True,True
13692,2025-01-09,351,60,11,10,32438.0,,55339.94,True,True,True,True,True
13719,2025-11-17,1932,55,5,3,105744.0,79.36,86458.1,True,True,True,True,True
13723,2025-09-06,187,39,10,4,478.49,,50974.6,True,True,True,True,True
13747,2025-12-09,1632,69,3,5,36341.0,34.39,39461.78,True,True,True,True,True
13757,2025-03-27,1582,4,1,5,689.7,44.95,115987.9,True,True,True,True,True
13763,2025-03-29,814,32,11,5,111799.0,,69714.84,True,True,True,True,True
13772,2025-12-20,1199,78,15,11,196236.0,296.53,121148.9,True,True,True,True,True
13779,2025-07-11,1103,75,5,7,960.17,156.63,54159.91,True,True,True,True,True
13786,2025-07-10,2511,35,13,4,1.49666,88.55,283853.59,True,True,True,True,True
13787,2025-03-01,953,63,13,11,185366.0,,363314.78,True,True,True,True,True
13810,2025-09-23,1486,31,1,6,1.10244,,154511.58,True,True,True,True,True
13811,2025-05-25,3789,12,6,7,1334.4,225.65,42034.53,True,True,True,True,True
13812,2025-08-29,2806,18,7,3,162239.0,241.25,155664.99,True,True,True,True,True
13822,2025-09-08,666,46,15,2,126616.0,121.65,75402.0,True,True,True,True,True
13834,2025-11-29,1805,33,4,8,85058.0,,58195.72,True,True,True,True,True
13837,2025-06-25,2573,58,10,2,70729.0,40.05,62875.4,True,True,True,True,True
13839,2025-01-20,2206,22,5,11,85625.0,,37452.54,True,True,True,True,True
13962,2026-01-16,2861,46,9,1,1857.15,134.58,242586.91,True,True,True,True,True
13979,2025-07-05,1106,56,4,3,1.2141,181.11,60543.66,True,True,True,True,True
13985,2026-01-01,2199,74,8,7,76432.0,166.45,138418.48,True,True,True,True,True
13988,2025-04-05,2425,26,11,2,1.78123,115.91,355581.15,True,True,True,True,True
13991,2025-08-24,2368,70,2,1,126128.0,,113175.82,True,True,True,True,True
14033,2025-01-03,691,58,9,5,628.09,151.38,65087.03,True,True,True,True,True
14046,2025-01-01,1268,72,12,10,222.84,,17156.05,True,True,True,True,True
14095,2025-03-18,485,19,5,9,64243.0,,65755.35,True,True,True,True,True
14098,2025-02-06,1466,4,11,3,134731.0,,184949.42,True,True,True,True,True
14106,2025-11-23,3691,28,5,12,1125.54,,35336.8,True,True,True,True,True
14117,2026-01-27,1116,6,9,3,20983.0,,8789.07,True,True,True,True,True
14126,2025-04-27,2543,47,13,12,26065.0,,17455.95,True,True,True,True,True
14147,2026-02-12,2149,56,7,4,17940.0,,34453.21,True,True,True,True,True
14156,2025-09-25,747,45,9,11,169250.0,209.59,167467.35,True,True,True,True,True
14183,2025-04-19,2801,43,11,8,1.17216,,176843.09,True,True,True,True,True
14188,2025-03-21,1541,8,4,4,192890.0,,268948.7,True,True,True,True,True
14219,2025-05-06,204,3,5,11,51967.0,,32955.54,True,True,True,True,True
14223,2025-04-15,1527,42,5,4,15937.0,39.37,18292.5,True,True,True,True,True
14232,2025-08-09,3631,23,14,2,1.22156,215.48,158367.8,True,True,True,True,True
14244,2025-06-10,156,52,9,8,23838.0,26.51,9624.12,True,True,True,True,True
14260,2025-04-25,2146,5,10,11,99042.0,,186551.74,True,True,True,True,True
14264,2025-08-18,308,54,11,9,113405.0,,171746.05,True,True,True,True,True
14278,2026-02-14,185,14,3,2,1772.31,,351864.79,True,True,True,True,True
14295,2025-12-06,2234,79,8,12,5621.0,12.27,4522.22,True,True,True,True,True
14317,2026-01-04,1586,17,10,11,1.11618,,198210.19,True,True,True,True,True
14374,2025-02-03,1248,27,3,4,80568.0,142.65,19864.45,True,True,True,True,True
14388,2026-01-25,350,38,7,3,94184.0,95.05,141082.36,True,True,True,True,True
14398,2025-07-19,2979,29,15,12,11946.0,21.18,19510.01,True,True,True,True,True
14413,2025-12-06,1019,4,13,6,1297.02,245.71,184651.05,True,True,True,True,True
14427,2025-04-04,2056,78,3,5,1.18658,117.07,160964.6,True,True,True,True,True
14433,2026-01-11,1341,68,11,4,100699.0,215.71,60370.55,True,True,True,True,True
14502,2026-01-14,569,17,2,4,1165.64,,107821.01,True,True,True,True,True
14507,2025-01-18,2247,76,4,8,43231.0,27.5,49482.32,True,True,True,True,True
14516,2025-03-02,1276,71,4,6,1.3852,137.74,231040.84,True,True,True,True,True
14529,2025-01-07,2378,55,11,5,172594.0,233.97,242521.49,True,True,True,True,True
14540,2025-05-14,1001,22,7,8,1.49143,291.54,196243.39,True,True,True,True,True
14552,2025-09-05,25,53,2,4,396.35,38.26,60123.74,True,True,True,True,True
14569,2025-02-19,1590,50,11,8,78907.0,,43406.3,True,True,True,True,True
14604,2025-01-24,2933,19,11,1,1.82254,240.62,55134.31,True,True,True,True,True
14624,2025-04-12,3639,76,3,7,1751.67,,103824.13,True,True,True,True,True
14650,2026-01-19,1178,11,5,4,78393.0,137.7,69813.18,True,True,True,True,True
14671,2025-10-10,786,4,7,4,130546.0,104.71,76547.7,True,True,True,True,True
14712,2026-01-02,163,98,4,1,135402.0,276.95,156602.01,True,True,True,True,True
14736,2025-03-18,3793,58,15,11,111580.0,191.2,164071.42,True,True,True,True,True
14744,2025-10-10,720,10,1,8,1.08725,,153573.73,True,True,True,True,True
14748,2025-05-05,1276,42,11,11,40872.0,,44459.54,True,True,True,True,True
14765,2025-11-09,2384,49,12,2,71054.0,104.25,55383.07,True,True,True,True,True
14769,2025-01-03,943,18,9,7,7901.0,6.91,15406.76,True,True,True,True,True
14781,2025-06-11,759,95,8,12,175248.0,135.19,151620.7,True,True,True,True,True
14782,2025-02-26,955,56,11,6,1.78096,,264874.79,True,True,True,True,True
14792,2025-11-26,3754,64,5,9,146946.0,,239352.11,True,True,True,True,True
14829,2025-08-22,2202,63,15,4,122594.0,,208313.96,True,True,True,True,True
14852,2025-08-01,2749,13,11,3,100596.0,,84006.89,True,True,True,True,True
14853,2025-06-01,2691,77,8,3,23900.0,38.9,24595.24,True,True,True,True,True
14865,2025-07-11,2392,16,14,3,25682.0,14.68,43224.09,True,True,True,True,True
14868,2025-06-16,1039,35,1,4,956.25,70.97,153604.79,True,True,True,True,True
14880,2026-01-21,829,53,9,10,83941.0,,42727.98,True,True,True,True,True
14907,2025-05-12,1360,1,4,12,1.42689,258.58,130023.38,True,True,True,True,True
14908,2025-07-31,207,78,5,6,59843.0,59.93,96307.95,True,True,True,True,True
14914,2025-04-08,2890,17,10,8,1.94306,,380134.53,True,True,True,True,True
14917,2025-03-27,1248,71,8,11,1.78572,,141714.3,True,True,True,True,True
14946,2025-07-05,1373,17,6,3,34091.0,72.26,65722.49,True,True,True,True,True
14957,2025-08-16,1762,44,2,4,36655.0,,65825.12,True,True,True,True,True
14980,2025-01-31,1561,40,3,6,160628.0,91.77,146161.83,True,True,True,True,True
14988,2025-06-19,2432,47,6,3,18984.0,,28655.03,True,True,True,True,True
14997,2025-11-09,517,8,15,10,142154.0,,99619.24,True,True,True,True,True
15006,2025-05-17,1600,55,7,11,14852.0,28.97,5763.98,True,True,True,True,True
15012,2025-01-03,2013,45,11,4,88248.0,217.43,65618.97,True,True,True,True,True
15013,2025-12-27,715,51,12,7,1865.7,,84651.49,True,True,True,True,True
15100,2026-02-11,987,63,14,4,25650.0,19.38,15387.73,True,True,True,True,True
15104,2026-01-11,3840,54,5,10,112668.0,,215453.93,True,True,True,True,True
15105,2025-07-24,2824,58,11,2,67700.0,,93351.48,True,True,True,True,True
15116,2025-11-22,2691,46,2,7,135635.0,119.75,265609.62,True,True,True,True,True
15127,2025-07-07,912,36,7,11,39066.0,,40236.76,True,True,True,True,True
15164,2025-01-23,2395,52,11,9,122438.0,116.45,162089.71,True,True,True,True,True
15187,2025-07-02,1402,45,7,8,1.10949,107.76,182898.59,True,True,True,True,True
15227,2025-08-06,331,72,13,12,1.64106,241.46,322449.1,True,True,True,True,True
15243,2025-08-29,2809,53,4,6,134399.0,,177024.51,True,True,True,True,True
15256,2025-12-27,739,13,6,4,169824.0,192.96,179602.22,True,True,True,True,True
15258,2025-08-08,1715,23,15,1,1242.3,286.94,167554.34,True,True,True,True,True
15340,2025-01-10,1872,11,15,9,32883.0,62.94,22561.63,True,True,True,True,True
15348,2025-07-08,1569,1,2,8,108858.0,184.75,119816.04,True,True,True,True,True
15350,2025-02-22,2948,7,5,1,63905.0,147.38,64895.94,True,True,True,True,True
15385,2025-09-19,208,18,13,2,8713.0,,3873.27,True,True,True,True,True
15395,2025-03-20,1839,69,12,2,100751.0,154.33,159296.53,True,True,True,True,True
15432,2025-11-01,386,13,6,2,13354.0,,21898.14,True,True,True,True,True
15434,2025-10-06,188,59,8,5,87464.0,193.54,105184.32,True,True,True,True,True
15437,2025-04-27,724,24,1,11,66904.0,122.81,17478.73,True,True,True,True,True
15441,2025-08-10,2773,77,1,11,0.0,100.52,57881.76,True,True,True,True,True
15451,2025-06-05,2566,42,5,12,156190.0,89.76,104177.12,True,True,True,True,True
15457,2025-12-08,93,10,2,4,92710.0,,179188.92,True,True,True,True,True
15474,2026-01-10,1700,58,12,4,110523.0,219.35,214566.12,True,True,True,True,True
15488,2025-11-03,147,66,9,9,19762.0,,15882.58,True,True,True,True,True
15498,2025-09-14,1616,5,10,8,1841.17,144.15,322176.46,True,True,True,True,True
15518,2025-08-18,1395,5,10,2,1.31109,209.18,143100.84,True,True,True,True,True
15583,2025-04-15,2691,70,12,8,182921.0,355.36,164118.27,True,True,True,True,True
15594,2025-01-03,203,54,10,12,104143.0,1485.32,21639.08,True,True,True,True,True
15596,2025-02-06,2835,23,12,12,43624.0,,79949.16,True,True,True,True,True
15597,2026-01-08,1349,1,9,12,520.74,121.95,51536.23,True,True,True,True,True
15612,2025-03-13,1497,14,6,8,927.71,66.87,135138.61,True,True,True,True,True
15618,2025-05-14,836,55,8,10,659.72,,17918.73,True,True,True,True,True
15719,2025-04-18,902,80,7,9,143896.0,253.27,140807.2,True,True,True,True,True
15729,2025-12-08,2197,77,13,8,931.54,159.75,183365.55,True,True,True,True,True
15730,2025-04-27,802,23,12,3,136457.0,,237246.27,True,True,True,True,True
15750,2025-06-11,2572,35,15,4,163994.0,,326270.22,True,True,True,True,True
15777,2025-10-04,1194,76,15,5,149998.0,,270143.15,True,True,True,True,True
15790,2025-09-13,452,12,15,10,168816.0,171.74,105244.58,True,True,True,True,True
15801,2025-11-29,1839,16,9,1,1.32456,,101381.87,True,True,True,True,True
15805,2025-07-19,2617,1,9,12,34635.0,83.48,8371.68,True,True,True,True,True
15821,2025-05-12,2228,26,11,2,6284.0,4.24,5719.85,True,True,True,True,True
15839,2025-01-28,2595,19,10,9,65936.0,,122215.84,True,True,True,True,True
15841,2025-08-25,2877,71,8,9,1.09438,80.39,194084.91,True,True,True,True,True
15849,2025-11-12,2936,34,5,9,161881.0,,297097.1,True,True,True,True,True
15858,2025-11-19,365,39,1,9,178424.0,355.25,42609.26,True,True,True,True,True
15864,2025-01-26,104,19,11,4,128729.0,,239242.93,True,True,True,True,True
15865,2025-10-25,2983,62,1,2,76682.0,105.72,143682.74,True,True,True,True,True
15915,2026-02-01,2591,52,1,4,1.45362,,180261.38,True,True,True,True,True
15924,2025-08-01,1006,44,12,1,51943.0,,69608.4,True,True,True,True,True
15972,2025-04-22,1480,11,11,2,158049.0,388.92,270699.31,True,True,True,True,True
16025,2025-12-13,1603,17,10,8,144801.0,76.76,46792.1,True,True,True,True,True
16087,2026-01-27,3609,76,6,7,37000.0,,72638.83,True,True,True,True,True
16108,2025-07-25,655,28,2,4,58700.0,,53957.89,True,True,True,True,True
16115,2025-11-17,2118,38,9,2,16428.0,13.62,20649.32,True,True,True,True,True
16125,2025-05-15,98,56,14,4,121606.0,,30283.85,True,True,True,True,True
16126,2025-02-02,1122,64,8,12,1.00012,,167075.77,True,True,True,True,True
16140,2025-03-22,439,47,6,10,110573.0,257.88,33460.75,True,True,True,True,True
16151,2025-05-03,48,15,14,5,7600.0,10.21,12328.08,True,True,True,True,True
16156,2025-03-23,1960,25,11,8,127687.0,,75717.3,True,True,True,True,True
16165,2025-12-28,719,43,12,2,196199.0,430.55,142993.01,True,True,True,True,True
16200,2025-03-13,2470,50,15,2,71943.0,,94641.25,True,True,True,True,True
16241,2025-09-20,2521,7,12,7,93067.0,,93280.7,True,True,True,True,True
16258,2025-11-11,847,30,6,9,28542.0,,36675.81,True,True,True,True,True
16261,2025-09-18,2995,49,9,4,950.38,193.16,160710.35,True,True,True,True,True
16270,2025-10-13,2419,12,1,1,156266.0,,151481.93,True,True,True,True,True
16289,2025-04-02,2279,4,6,10,872.85,51.64,152862.46,True,True,True,True,True
16299,2025-05-10,2069,16,8,5,69720.0,173.99,81861.21,True,True,True,True,True
16328,2025-04-13,172,30,8,9,160583.0,,170145.51,True,True,True,True,True
16342,2025-08-29,443,55,2,2,83510.0,,36195.5,True,True,True,True,True
16363,2025-06-22,1329,3,11,3,1116.51,120.0,108856.23,True,True,True,True,True
16376,2025-12-15,2161,66,11,1,124169.0,84.96,217362.69,True,True,True,True,True
16394,2025-11-10,1975,13,11,9,1169.79,90.22,131018.2,True,True,True,True,True
16414,2025-07-31,1164,15,7,10,99146.0,,96385.88,True,True,True,True,True
16419,2025-06-16,1088,31,7,10,888.65,,136960.64,True,True,True,True,True
16425,2025-08-21,64,58,5,9,184363.0,398.4,319696.55,True,True,True,True,True
16469,2025-02-03,88,14,1,2,47333.0,,93415.08,True,True,True,True,True
16502,2025-10-13,207,60,4,10,877.86,,144991.67,True,True,True,True,True
16511,2025-03-13,206,78,10,1,191384.0,,62612.9,True,True,True,True,True
16520,2025-05-14,1962,73,4,8,196567.0,332.52,301454.51,True,True,True,True,True
16540,2025-03-03,2284,69,6,2,177804.0,,332197.81,True,True,True,True,True
16546,2025-11-03,2604,43,11,8,1.23915,,118607.49,True,True,True,True,True
16548,2026-01-19,1817,40,6,4,85691.0,89.35,121324.33,True,True,True,True,True
16569,2025-08-20,1844,12,14,3,78013.0,110.58,145250.12,True,True,True,True,True
16586,2025-02-15,251,45,2,3,493.89,35.76,12473.06,True,True,True,True,True
16589,2025-03-01,963,80,6,10,1555.14,160.06,243403.02,True,True,True,True,True
16594,2025-11-21,213,55,7,2,1265.13,315.35,202330.58,True,True,True,True,True
16635,2025-05-23,911,6,4,12,21642.0,48.53,16671.46,True,True,True,True,True
16677,2025-11-03,2390,20,12,6,310.44,,11389.19,True,True,True,True,True
16693,2025-10-17,1906,56,6,10,659.15,,52638.41,True,True,True,True,True
16702,2025-05-31,1648,8,14,10,74079.0,116.54,124541.58,True,True,True,True,True
16710,2026-02-02,2688,65,14,6,132229.0,247.77,232589.21,True,True,True,True,True
16726,2025-03-03,1262,20,11,6,14434.0,,6213.85,True,True,True,True,True
16755,2025-03-18,1012,21,15,3,191733.0,110.27,193703.35,True,True,True,True,True
16764,2026-02-04,866,25,15,7,78477.0,93.11,49304.32,True,True,True,True,True
16765,2025-01-11,1816,78,1,1,1.63659,,61998.71,True,True,True,True,True
16768,2025-04-14,908,66,13,9,121691.0,244.23,56613.64,True,True,True,True,True
16778,2025-11-30,398,23,3,2,1.34194,,206010.1,True,True,True,True,True
16823,2025-04-25,2077,10,7,8,1.64905,279.1,162694.79,True,True,True,True,True
16837,2025-04-09,1341,45,14,7,82886.0,,161008.7,True,True,True,True,True
16883,2025-04-06,2615,16,1,4,170916.0,,112003.9,True,True,True,True,True
16884,2025-07-22,463,13,2,8,81233.0,192.06,105840.38,True,True,True,True,True
16900,2025-02-20,1871,50,12,3,1912.57,,197635.72,True,True,True,True,True
16902,2026-02-01,2902,75,1,8,113019.0,,223792.74,True,True,True,True,True
16907,2025-08-11,1242,51,6,10,1.37914,270.56,274096.91,True,True,True,True,True
