id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,prima_valida,monto_valido,comision_valida,fecha_valida,ids_validos,motivo_rechazo
13585,,1476,49,10,7,28300.0,54.84,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13587,,1712,69,11,3,1.14784,279.55,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13588,2025-03-17,1800,73,8,12,,299.06,,False,False,True,True,True,"prima_invalida,monto_invalido"
13589,2025-02-21,2100,32,7,12,,246.07,,False,False,True,True,True,"prima_invalida,monto_invalido"
13591,2025-08-02,2748,6,13,6,134071.0,151.02,,True,False,True,True,True,monto_invalido
13592,,2886,44,15,6,420.6,,52369.91,True,True,True,False,True,fecha_invalida
13593,,2932,54,7,12,870.84,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13594,,1924,5,10,10,20358.0,44.92,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13595,,499,74,15,9,,,214874.85,False,True,True,False,True,"fecha_invalida,prima_invalida"
13596,,308,22,1,6,140390.0,344.48,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13597,2025-05-16,1232,40,9,4,589.95,,,True,False,True,True,True,monto_invalido
13599,,1424,8,15,3,86439.0,90.11,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13600,,1194,48,3,3,165382.0,335.97,90893.13,True,True,True,False,True,fecha_invalida
13601,2026-01-05,1454,10,15,7,46186.0,44.01,,True,False,True,True,True,monto_invalido
13602,,130,73,15,5,20647.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13603,,380,50,7,6,69154.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13605,,527,18,9,5,940.29,220.72,131365.39,True,True,True,False,True,fecha_invalida
13606,,2582,78,3,6,1.62859,290.66,240460.73,True,True,True,False,True,fecha_invalida
13607,2025-07-23,1774,62,7,2,,48.52,,False,False,True,True,True,"prima_invalida,monto_invalido"
13608,,1564,32,12,3,117845.0,254.46,165281.68,True,True,True,False,True,fecha_invalida
13609,,2374,19,6,6,,,66686.24,False,True,True,False,True,"fecha_invalida,prima_invalida"
13610,,452,70,11,2,157141.0,306.82,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13611,,514,39,3,12,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13612,,2668,54,14,9,17553.0,13.08,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13613,,2606,32,1,11,1.29528,239.71,98303.15,True,True,True,False,True,fecha_invalida
13614,,421,31,13,10,,193.97,146820.2,False,True,True,False,True,"fecha_invalida,prima_invalida"
13615,,1796,100,13,12,80173.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13616,,1301,17,2,5,1493.97,306.73,73399.43,True,True,True,False,True,fecha_invalida
13617,,824,8,11,4,126493.0,168.15,192843.66,True,True,True,False,True,fecha_invalida
13619,,1168,54,7,11,20805.0,,31020.01,True,True,True,False,True,fecha_invalida
13620,2025-07-14,2402,59,11,2,1040.38,,,True,False,True,True,True,monto_invalido
13621,2026-02-14,2292,7,12,4,1.29077,170.43,,True,False,True,True,True,monto_invalido
13622,2025-08-05,2239,7,8,10,39294.0,,,True,False,True,True,True,monto_invalido
13623,,2746,75,15,1,92557.0,90.94,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13624,,366,5,14,7,26372.0,,13988.9,True,True,True,False,True,fecha_invalida
13626,,933,27,3,7,20061.0,21.96,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13627,2026-02-19,2323,42,10,8,56718.0,65.87,,True,False,True,True,True,monto_invalido
13628,,2617,16,6,12,78758.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13629,,1687,3,6,3,1.06527,257.81,138844.34,True,True,True,False,True,fecha_invalida
13631,,2739,62,7,4,101560.0,,37562.99,True,True,True,False,True,fecha_invalida
13632,,6,26,2,12,1.34968,132.23,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13634,2025-01-28,1250,18,13,7,27983.0,29.44,,True,False,True,True,True,monto_invalido
13635,,1058,66,11,9,115110.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13636,,998,40,15,10,240.16,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13637,,2228,32,3,9,,,34588.94,False,True,True,False,True,"fecha_invalida,prima_invalida"
13638,,800,27,10,2,266.86,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13639,,780,48,12,8,15077.0,,8081.97,True,True,True,False,True,fecha_invalida
13640,,2356,39,5,1,1.85094,377.7,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13641,,2823,29,12,3,140577.0,97.57,150053.98,True,True,True,False,True,fecha_invalida
13642,,377,46,1,8,49547.0,,86204.43,True,True,True,False,True,fecha_invalida
13643,,931,64,14,7,,,129212.93,False,True,True,False,True,"fecha_invalida,prima_invalida"
13644,,1919,20,2,10,,16.39,17007.56,False,True,True,False,True,"fecha_invalida,prima_invalida"
13645,,1120,13,7,7,150426.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13646,,2975,27,10,5,1.94906,367.8,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13647,,206,52,7,5,136452.0,275.61,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13648,2025-01-06,2204,9,10,1,,,34444.27,False,True,True,True,True,prima_invalida
13649,,2555,32,7,10,52493.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13650,,1539,35,1,10,0.0,73.26,81244.59,True,True,True,False,True,fecha_invalida
13651,,30,35,8,10,190155.0,215.52,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13652,2025-07-19,904,12,1,10,1.15993,,,True,False,True,True,True,monto_invalido
13653,2025-01-22,1581,17,8,7,,22.69,,False,False,True,True,True,"prima_invalida,monto_invalido"
13654,,872,65,10,3,,70.61,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13655,,1814,3,5,2,1338.63,225.34,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13656,,1949,18,10,1,190782.0,,311700.11,True,True,True,False,True,fecha_invalida
13657,2026-01-30,392,55,6,8,55229.0,64.93,,True,False,True,True,True,monto_invalido
13658,,1864,38,9,8,76321.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13659,,2102,30,13,4,0.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13660,,1101,59,1,2,34094.0,27.37,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13661,,2573,111,15,5,190695.0,271.58,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13662,,2451,36,8,4,181951.0,256.53,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13663,2025-08-08,527,16,3,9,,235.41,,False,False,True,True,True,"prima_invalida,monto_invalido"
13664,,214,66,12,8,482.31,89.87,34707.83,True,True,True,False,True,fecha_invalida
13665,,1085,47,6,4,110617.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13666,,2611,61,5,3,1.26956,312.68,243225.93,True,True,True,False,True,fecha_invalida
13667,,366,19,7,10,65793.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13668,,2158,67,1,1,1.9749,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13670,,1581,74,10,8,,372.07,148089.75,False,True,True,False,True,"fecha_invalida,prima_invalida"
13672,,197,59,7,6,31184.0,41.12,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13673,2025-11-26,192,79,14,4,1.26278,,,True,False,True,True,True,monto_invalido
13674,,1820,71,14,12,163011.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13675,,1061,78,7,6,1.68078,149.96,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13676,,3756,15,3,11,1.47319,80.33,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13677,,1314,1,2,12,16914.0,29.92,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13678,,2447,62,9,12,27357.0,16.72,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13679,,2017,17,14,12,1825.65,147.02,190305.68,True,True,True,False,True,fecha_invalida
13680,,1352,30,15,6,175790.0,417.79,252875.5,True,True,True,False,True,fecha_invalida
13681,2025-05-19,2351,74,8,9,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
13682,,2858,78,8,8,88404.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13683,,1434,63,1,11,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13684,,1995,62,5,8,39101.0,76.43,36415.4,True,True,True,False,True,fecha_invalida
13685,,659,57,13,6,1.30611,227.0,169118.81,True,True,True,False,True,fecha_invalida
13686,,2931,25,13,7,155.26,,7021.96,True,True,True,False,True,fecha_invalida
13687,,454,38,5,2,,176.3,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13688,,1471,7,3,2,,31.0,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13689,,1736,73,13,12,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13690,,708,8,8,7,1921.62,,139895.41,True,True,True,False,True,fecha_invalida
13691,,2383,37,11,7,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13693,2025-05-25,1631,31,15,3,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
13694,2025-02-04,835,33,2,11,177228.0,,,True,False,True,True,True,monto_invalido
13695,,1317,19,1,4,27535.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13696,,3609,29,4,9,1.74152,338.59,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13697,,812,28,1,9,42200.0,74.87,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13698,2025-03-04,437,23,13,1,54031.0,85.85,,True,False,True,True,True,monto_invalido
13699,,703,7,6,7,1443.1,230.76,200935.52,True,True,True,False,True,fecha_invalida
13700,,1137,8,5,3,170131.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13701,,882,18,4,4,,73.65,103717.72,False,True,True,False,True,"fecha_invalida,prima_invalida"
13702,,1710,56,2,1,12770.0,16.1,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13703,,3574,11,3,2,77768.0,141.34,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13704,,2137,65,6,2,,187.58,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13705,,2517,47,14,10,714.1,44.12,124516.94,True,True,True,False,True,fecha_invalida
13706,,2934,43,3,12,62931.0,113.13,98274.02,True,True,True,False,True,fecha_invalida
13707,,1781,51,7,2,1283.68,182.53,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13708,,632,15,10,8,1.97298,152.25,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13709,,2213,3,4,10,139732.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13710,,1524,51,13,5,1.39078,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13711,,2937,51,13,3,141823.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13712,2025-07-17,1456,28,4,10,7883.0,,,True,False,True,True,True,monto_invalido
13713,2025-12-01,2927,18,10,10,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
13714,,2731,27,9,4,71385.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13715,,678,61,5,5,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13716,,162,58,2,7,,240.4,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13717,,1133,67,14,11,943.16,132.18,99702.37,True,True,True,False,True,fecha_invalida
13718,,746,49,4,2,357.82,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13720,,747,40,8,2,117619.0,153.14,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13721,,580,9,3,2,177891.0,240.18,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13722,,334,21,7,9,1516.04,,105946.92,True,True,True,False,True,fecha_invalida
13724,,2967,71,15,9,11891.0,22.02,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13725,2025-09-12,365,13,5,6,5458.0,12.2,,True,False,True,True,True,monto_invalido
13726,,1589,36,10,9,1900.4,,278712.04,True,True,True,False,True,fecha_invalida
13727,,1910,53,5,10,,2802.91,74670.42,False,True,True,False,True,"fecha_invalida,prima_invalida"
13728,,1387,17,4,4,,277.43,130012.01,False,True,True,False,True,"fecha_invalida,prima_invalida"
13729,,299,11,9,8,,207.18,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13730,,2540,16,10,5,,307.78,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13731,,1566,65,10,6,,61.14,66506.29,False,True,True,False,True,"fecha_invalida,prima_invalida"
13732,,2525,39,3,7,42994.0,27.76,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13733,,2256,18,5,2,1.01412,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13734,,1243,49,6,7,178071.0,134.25,87659.65,True,True,True,False,True,fecha_invalida
13735,,1351,37,9,1,97276.0,154.56,36945.78,True,True,True,False,True,fecha_invalida
13736,2025-10-16,1683,35,12,12,49797.0,37.77,,True,False,True,True,True,monto_invalido
13737,,1158,17,4,5,15176.0,,17233.25,True,True,True,False,True,fecha_invalida
13738,2026-01-01,2982,27,13,5,,60.96,,False,False,True,True,True,"prima_invalida,monto_invalido"
13739,2025-07-21,747,41,12,9,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
13740,,829,71,13,7,,356.48,289411.29,False,True,True,False,True,"fecha_invalida,prima_invalida"
13741,,2761,46,6,7,20295.0,12.01,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13742,,486,19,6,7,1.08949,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13743,,1210,10,4,9,197164.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13744,,1717,73,2,9,903.92,180.9,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13745,,354,66,3,12,92444.0,,152553.48,True,True,True,False,True,fecha_invalida
13746,,2432,5,8,3,162292.0,196.05,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13748,2025-09-13,1902,39,5,3,1621.83,,,True,False,True,True,True,monto_invalido
13749,,145,79,10,10,1699.89,,201310.63,True,True,True,False,True,fecha_invalida
13750,,2964,44,10,2,161124.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13751,2025-07-24,1653,39,15,5,1.17355,102.12,,True,False,True,True,True,monto_invalido
13752,,1404,62,7,8,83407.0,92.83,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13753,,166,7,4,6,1078.76,90.86,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13754,,2705,34,14,2,174.73,25.91,33571.58,True,True,True,False,True,fecha_invalida
13755,,1583,23,2,9,482.5,97.21,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13756,,3872,5,12,5,1.96216,191.33,276886.03,True,True,True,False,True,fecha_invalida
13758,,2924,29,6,9,187738.0,134.89,170112.99,True,True,True,False,True,fecha_invalida
13759,,2559,53,4,8,484.25,119.28,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13760,,1414,31,4,12,0.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13761,,421,51,3,5,1077.94,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13762,,1062,12,13,11,22807.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13764,,793,42,14,3,15526.0,19.06,8950.22,True,True,True,False,True,fecha_invalida
13765,,3680,29,2,8,106601.0,55.99,88287.14,True,True,True,False,True,fecha_invalida
13766,,1670,44,6,4,,326.4,208197.85,False,True,True,False,True,"fecha_invalida,prima_invalida"
13767,2025-10-02,1232,77,10,2,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
13768,,1288,15,12,3,89330.0,85.34,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13769,,940,74,11,4,,149.03,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13770,,681,10,3,5,63716.0,,15425.35,True,True,True,False,True,fecha_invalida
13771,,504,3,15,4,43366.0,86.21,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13773,2025-08-17,1721,34,2,12,104246.0,,,True,False,True,True,True,monto_invalido
13774,2025-05-11,2844,40,10,3,36377.0,30.56,,True,False,True,True,True,monto_invalido
13775,,659,26,13,3,50382.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13776,,141,12,9,9,1812.56,107.37,136779.76,True,True,True,False,True,fecha_invalida
13777,2025-11-17,550,15,2,1,1.98472,,,True,False,True,True,True,monto_invalido
13778,2025-01-04,1822,19,6,9,800.43,,,True,False,True,True,True,monto_invalido
13780,,1739,22,3,12,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13781,,2875,71,12,10,73390.0,163.76,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13782,,2491,66,3,12,9621.0,11.44,12412.61,True,True,True,False,True,fecha_invalida
13783,,1024,25,9,7,184775.0,,129564.48,True,True,True,False,True,fecha_invalida
13784,,63,24,1,12,70630.0,51.32,65678.46,True,True,True,False,True,fecha_invalida
13785,,1525,48,5,3,,32.13,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13788,,534,46,2,1,134528.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13789,,2855,68,15,3,1016.94,92.44,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13790,2025-11-04,2030,11,6,12,932.92,,,True,False,True,True,True,monto_invalido
13791,2025-04-23,1313,17,15,8,46211.0,,,True,False,True,True,True,monto_invalido
13792,,611,31,9,10,13455.0,7.79,8126.4,True,True,True,False,True,fecha_invalida
13793,2025-08-10,1744,68,5,11,756.53,112.78,,True,False,True,True,True,monto_invalido
13794,,2594,80,13,3,,,45317.39,False,True,True,False,True,"fecha_invalida,prima_invalida"
13795,,2251,69,12,5,1487.17,270.94,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13796,,1499,52,6,2,143516.0,131.3,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13797,,2246,39,7,7,27020.0,,9180.87,True,True,True,False,True,fecha_invalida
13798,,1264,13,3,11,1580.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13799,,743,45,2,7,1118.95,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13800,2025-05-10,2528,44,12,7,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
13801,,78,54,8,10,,142.11,91703.01,False,True,True,False,True,"fecha_invalida,prima_invalida"
13802,,1987,70,3,1,84044.0,97.37,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13803,,572,51,8,11,,228.92,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13804,,1742,40,2,2,813.79,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13805,2025-04-29,1248,15,12,8,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
13806,,1235,35,11,5,626.52,91.39,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13807,,2491,19,14,6,1.65711,295.13,80530.42,True,True,True,False,True,fecha_invalida
13808,2025-07-23,1569,25,10,3,96765.0,164.25,,True,False,True,True,True,monto_invalido
13809,,1325,49,2,10,128803.0,94.96,251870.35,True,True,True,False,True,fecha_invalida
13813,,198,7,6,5,75758.0,134.94,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13814,,1765,30,10,7,112656.0,193.16,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13815,2025-07-17,602,24,5,8,117530.0,80.16,,True,False,True,True,True,monto_invalido
13816,,1449,30,4,10,113409.0,251.23,38015.97,True,True,True,False,True,fecha_invalida
13817,,2123,18,15,3,115160.0,,140588.12,True,True,True,False,True,fecha_invalida
13818,,757,111,10,9,85541.0,119.11,96026.42,True,True,True,False,True,fecha_invalida
13819,,1422,44,4,4,61444.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13820,,1948,55,5,2,,83.23,66845.06,False,True,True,False,True,"fecha_invalida,prima_invalida"
13821,,2441,93,15,4,147732.0,368.97,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13823,,2921,5,7,7,167413.0,167.18,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13824,,550,8,14,8,,256.62,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13825,,1766,7,13,12,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13826,,3541,65,13,3,,222.29,324221.99,False,True,True,False,True,"fecha_invalida,prima_invalida"
13827,,844,80,9,7,149590.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13828,,2912,80,6,9,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13829,,1175,66,2,4,97660.0,126.67,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13830,,346,80,3,4,141683.0,,112445.82,True,True,True,False,True,fecha_invalida
13831,,1793,25,6,10,96717.0,137.35,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13832,,687,43,1,6,1.36826,278.77,180819.72,True,True,True,False,True,fecha_invalida
13833,,881,9,11,1,153209.0,101.83,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13835,,1488,39,7,11,5120.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13836,2025-10-31,2768,72,3,5,35947.0,,,True,False,True,True,True,monto_invalido
13838,,740,55,11,8,58.7,6.48,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13840,,1696,15,11,3,662.37,73.76,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13841,,1610,77,1,2,,321.27,161577.7,False,True,True,False,True,"fecha_invalida,prima_invalida"
13842,,1512,66,5,7,1.57466,384.21,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13843,,1191,37,4,5,,103.89,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13844,,1496,63,15,7,197071.0,177.46,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13845,,1528,43,2,1,92725.0,,146247.14,True,True,True,False,True,fecha_invalida
13846,,416,30,11,12,54082.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13847,2025-01-11,2838,7,11,10,219.35,25.4,,True,False,True,True,True,monto_invalido
13848,,381,1,3,7,63547.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13849,,2649,20,15,3,0.0,170.29,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13850,2026-01-31,1652,23,5,8,1.35742,84.08,,True,False,True,True,True,monto_invalido
13851,,1569,76,9,5,1826.54,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13852,,1134,49,7,11,195.73,28.25,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13853,,2617,37,2,7,12704.0,15.19,7195.06,True,True,True,False,True,fecha_invalida
13854,,808,48,11,2,7569.0,4.78,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13855,,1723,43,10,1,1820.43,290.71,234308.4,True,True,True,False,True,fecha_invalida
13856,,2361,71,13,3,170374.0,292.95,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13857,,916,41,11,8,171698.0,106.96,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13858,,2771,64,7,7,429.77,53.73,66044.75,True,True,True,False,True,fecha_invalida
13859,2025-10-14,1955,24,1,7,87501.0,77.17,,True,False,True,True,True,monto_invalido
13860,,286,42,9,8,1.97509,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13861,,458,68,9,8,,326.24,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13862,2025-12-25,2735,27,1,11,,78.09,,False,False,True,True,True,"prima_invalida,monto_invalido"
13863,,1747,77,11,3,132888.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13864,2025-09-11,2746,51,6,12,141997.0,321.52,,True,False,True,True,True,monto_invalido
13865,,1964,38,10,3,98083.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13866,,570,73,1,7,1384.92,224.79,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13867,,1506,28,14,9,792.79,148.78,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13868,2025-12-16,557,12,1,4,1.43813,,,True,False,True,True,True,monto_invalido
13869,,292,49,7,9,1159.05,168.98,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13870,2025-05-08,461,68,4,12,104260.0,200.66,,True,False,True,True,True,monto_invalido
13871,2025-04-16,2621,78,2,6,151079.0,260.11,,True,False,True,True,True,monto_invalido
13872,,39,41,12,1,127429.0,69.52,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13873,,1924,14,9,6,78043.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13874,,1195,57,8,6,1868.1,458.91,365263.64,True,True,True,False,True,fecha_invalida
13875,,234,62,8,8,189723.0,325.38,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13876,,615,74,9,9,91174.0,66.58,109318.32,True,True,True,False,True,fecha_invalida
13877,,490,42,7,8,,12.78,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13878,,996,34,10,3,46771.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13879,,1840,55,4,3,656.59,120.49,51190.78,True,True,True,False,True,fecha_invalida
13880,2025-09-22,167,9,4,5,,96.0,,False,False,True,True,True,"prima_invalida,monto_invalido"
13881,,2613,67,2,2,1972.67,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13882,,1220,70,12,12,1159.57,98.51,62797.0,True,True,True,False,True,fecha_invalida
13883,,2490,2,1,1,696.48,119.06,49839.08,True,True,True,False,True,fecha_invalida
13884,,2868,12,2,1,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
13885,,1403,10,4,7,64740.0,154.97,29232.18,True,True,True,False,True,fecha_invalida
13886,,2646,12,12,6,90734.0,221.07,30203.49,True,True,True,False,True,fecha_invalida
13887,,1017,64,11,5,1674.72,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13888,,1356,43,2,8,71736.0,114.57,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13889,,391,70,14,2,134226.0,,116306.44,True,True,True,False,True,fecha_invalida
13890,,1876,61,8,3,41839.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13891,,289,14,13,4,96925.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13892,,763,74,11,10,21492.0,34.47,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13893,,2003,31,8,6,10419.0,23.84,8304.82,True,True,True,False,True,fecha_invalida
13894,,2270,74,15,4,19843.0,23.24,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13895,2025-02-05,1840,42,3,11,66758.0,118.99,,True,False,True,True,True,monto_invalido
13896,,610,8,4,11,160382.0,97.01,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13897,,2842,59,2,9,,98.08,272145.67,False,True,True,False,True,"fecha_invalida,prima_invalida"
13898,,2097,28,5,4,1.2765,168.36,145265.96,True,True,True,False,True,fecha_invalida
13899,2025-02-15,1367,59,3,12,34300.0,38.36,,True,False,True,True,True,monto_invalido
13900,,1088,59,7,9,24802.0,,43474.79,True,True,True,False,True,fecha_invalida
13901,,118,18,6,11,51743.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13902,,2135,52,1,7,1059.55,170.88,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13903,2025-06-23,436,43,1,11,1766.6,,,True,False,True,True,True,monto_invalido
13904,,524,50,14,11,1.25607,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13905,,3713,34,8,12,38753.0,70.75,,True,False,True,False,True,"fecha_invalida,monto_invalido"
13906,,3861,1,4,11,1.76781,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
